job_id,workload,node_id,ttft_ms,decode_ms,tool_latency_ms,total_ms
swe_like_job_0,swe_like,swe_like_job_0_reader_2,100.84883117675781,2241.399703979492,0.0,2342.24853515625
swe_like_job_0,swe_like,swe_like_job_0_reader_3,101.56060791015625,2242.5155639648438,0.0,2344.076171875
swe_like_job_0,swe_like,swe_like_job_0_patch_proposer,122.67228698730469,4521.065994262695,0.0,4643.73828125
swe_like_job_0,swe_like,swe_like_job_0_reviewer,101.67648315429688,1110.0123596191406,0.0,1211.6888427734375
swe_like_job_0,swe_like,swe_like_job_0_final_patch_summary,101.83523559570312,1111.1048278808594,0.0,1212.9400634765625
swe_like_job_1,swe_like,swe_like_job_1_planner,101.54857635498047,2242.6691970825195,0.0,2344.2177734375
swe_like_job_1,swe_like,swe_like_job_1_reader_0,100.96246337890625,2246.5592651367188,0.0,2347.521728515625
swe_like_job_1,swe_like,swe_like_job_1_reader_1,101.10979461669922,2252.920478820801,0.0,2354.0302734375
swe_like_job_1,swe_like,swe_like_job_1_reader_2,101.7142105102539,2246.604148864746,0.0,2348.318359375
swe_like_job_1,swe_like,swe_like_job_1_reader_3,100.93609619140625,2250.2443237304688,0.0,2351.180419921875
swe_like_job_1,swe_like,swe_like_job_1_patch_proposer,123.45321655273438,4499.327545166016,0.0,4622.78076171875
swe_like_job_1,swe_like,swe_like_job_1_reviewer,101.15155029296875,1125.1593627929688,0.0,1226.3109130859375
swe_like_job_1,swe_like,swe_like_job_1_final_patch_summary,100.84134674072266,1124.0194931030273,0.0,1224.86083984375
swe_like_job_2,swe_like,swe_like_job_2_planner,101.26416015625,2247.604736328125,0.0,2348.868896484375
swe_like_job_2,swe_like,swe_like_job_2_reader_0,101.27664184570312,2251.266326904297,0.0,2352.54296875
swe_like_job_2,swe_like,swe_like_job_2_reader_1,101.61011505126953,2256.7612228393555,0.0,2358.371337890625
swe_like_job_2,swe_like,swe_like_job_2_reader_2,100.27696228027344,2252.7320709228516,0.0,2353.009033203125
swe_like_job_2,swe_like,swe_like_job_2_reader_3,101.45337677001953,2246.2707443237305,0.0,2347.72412109375
swe_like_job_2,swe_like,swe_like_job_2_patch_proposer,123.67721557617188,4484.418487548828,0.0,4608.095703125
swe_like_job_2,swe_like,swe_like_job_2_reviewer,101.25308990478516,1131.9054794311523,0.0,1233.1585693359375
swe_like_job_2,swe_like,swe_like_job_2_final_patch_summary,101.87654113769531,1125.2645721435547,0.0,1227.14111328125
swe_like_job_3,swe_like,swe_like_job_3_planner,100.88623809814453,2266.7265548706055,0.0,2367.61279296875
swe_like_job_3,swe_like,swe_like_job_3_reader_0,100.99811553955078,2240.569267272949,0.0,2341.5673828125
swe_like_job_3,swe_like,swe_like_job_3_reader_1,101.5215072631836,2237.9719009399414,0.0,2339.493408203125
swe_like_job_3,swe_like,swe_like_job_3_reader_2,101.69174194335938,2245.9967346191406,0.0,2347.6884765625
swe_like_job_3,swe_like,swe_like_job_3_reader_3,100.98332977294922,2240.289619445801,0.0,2341.27294921875
swe_like_job_3,swe_like,swe_like_job_3_patch_proposer,123.3987808227539,4510.280418395996,0.0,4633.67919921875
swe_like_job_3,swe_like,swe_like_job_3_reviewer,101.22649383544922,1120.3666458129883,0.0,1221.5931396484375
swe_like_job_3,swe_like,swe_like_job_3_final_patch_summary,102.05068969726562,1121.6514587402344,0.0,1223.7021484375
swe_like_job_4,swe_like,swe_like_job_4_planner,101.30793762207031,2248.2841033935547,0.0,2349.592041015625
swe_like_job_4,swe_like,swe_like_job_4_reader_0,102.00704193115234,2233.9285049438477,0.0,2335.935546875
swe_like_job_4,swe_like,swe_like_job_4_reader_1,101.612060546875,2242.462646484375,0.0,2344.07470703125
swe_like_job_4,swe_like,swe_like_job_4_reader_2,101.38870239257812,2245.444061279297,0.0,2346.832763671875
swe_like_job_4,swe_like,swe_like_job_4_reader_3,101.60543823242188,2265.760528564453,0.0,2367.365966796875
swe_like_job_4,swe_like,swe_like_job_4_patch_proposer,123.52438354492188,4548.059112548828,0.0,4671.58349609375
swe_like_job_4,swe_like,swe_like_job_4_reviewer,101.61357116699219,1139.1739044189453,0.0,1240.7874755859375
swe_like_job_4,swe_like,swe_like_job_4_final_patch_summary,101.31542205810547,1117.4514236450195,0.0,1218.766845703125
