baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,adaptive_policy_mix_apc,adaptive_policy_mix_pat,adaptive_policy_mix_waferagent,adaptive_wrong_choice_count,adaptive_non_worse_fraction,adaptive_effective_run_policy,reuse_group_size,shared_prefix_tokens,private_suffix_tokens,decode_tokens,num_agents_per_job,cross_job_prefix_hit_rate_observed
waferagent_latency_safe,16.0,50,14.157216713753545,304436.7882125562,32.882372191130685,32.8823721911308,38.36199774402258,12.67812994187716,12.67812994187716,12.678163484759363,0.039504553648807006,0.039504553648807006,0.039520783040388516,0.0,0.0,0.98989898989899,98.0,0.0,0.0,108447924224.0,0.0,1.0,212992.0,811008.0,0.103884521472,0.0,1.55430571474895,0.1305670057984,0.035775144840387005,32078251740355.0,54975581388800.0,0.4165000000001783,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,7.653408229351043,0.0,cohort_stage,latency_p50_ms,32078251740355.0,49.0,2.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5515.373445120012,30978740112579.0,107374182400.0,163208757248.0,9.008437395095825,25.146842934191227,0.00804755836725235,1.6739871352910995,15.263477340340614,117.51933954656124,2.350386790931225,0.07101454406592053,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,512,2,0.49
apc_like,2.0,50,0.25848623560001327,44467.90408274148,165442.8152710407,165442.8152710407,165442.81527104072,64248.64090975977,108201.86377013665,108392.64942399411,0.03953637598523888,0.03953637598524118,0.03953637598524118,1584664.3744869842,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,3308198559744000.0,1.875,1646592.0,6545408.0,0.808527593472,661.6397119488,0.04294967296,1.0299331575808,13.270422447456259,439804651110400.0,439804651110400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,8796093.022208,0.0,cohort_stage,latency_p50_ms,439804651110400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,52.19671316444874,253.33863496780396,0.00997353345155716,1.1305604130029678,130.90297766029835,515.9425521269441,10.318851042538881,6.23711040315276e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,512,16,0.06125
pat_like_traffic_only,2.0,50,0.24798915743899724,42662.07073254557,165443.01527104067,165443.0152710407,190181.92217656435,64248.84090975977,108596.948999684,108908.73324052786,0.03953637598523888,0.03953637598524118,0.039537175774025386,1588680.821833681,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,3303443171953839.0,1.8572295677733766,1646592.0,6545408.0,0.808527593472,660.6886343907679,0.04294967296,1.0299331575808,13.251400896295616,434197141808740.0,439804651110400.0,0.01275000000000548,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1.8743040561676023,0.0,cohort_stage,latency_p50_ms,434197141808740.0,12.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0854674726082673,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,52.60865204036236,156.95512108504772,0.010445713996887207,90.42822476476431,224.2745626717806,517.1759724617004,10.343519449234009,6.21484085440609e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,512,16,0.06125
waferagent_adaptive,2.0,50,0.25848623560001327,44467.90408274148,165442.8152710407,165442.8152710407,165442.81527104072,64248.64090975977,108201.86377013665,108392.64942399411,0.03953637598523888,0.03953637598524118,0.03953637598524118,1584664.3744869842,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,3308198559744000.0,1.875,1646592.0,6545408.0,0.808527593472,661.6397119488,0.04294967296,1.0299331575808,13.270422447456259,439804651110400.0,439804651110400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,8796093.022208,0.0,cohort_stage,latency_p50_ms,439804651110400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,53.48128918558359,158.60389359295368,0.010836869478225708,1.1233342811465263,130.65857347100973,518.5383651405573,10.370767302811146,6.268490587409908e-05,1.0,0.0,0.0,0.0,1.0,apc_like,64,8192,2048,512,16,0.06125
waferagent_latency_safe,2.0,50,0.044890342574718634,7722.5754138139955,568916.88586775,1024867.8235439563,1080907.0659222088,12.67812994187716,12.678129941878069,12.678129941878069,0.03951250923293825,0.039512509232939586,0.039512509232939586,2170586.391433746,2093834.8935654962,0.981226533166458,784.0,0.0,0.0,1072668082176.0,191878737690624.0,1.4224318834253866,1646592.0,6545408.0,0.808527593472,38.375747538124806,9.526237462525,1.2876311953408,0.9999628757892522,299616918568900.0,439804651110400.0,0.3187500000001364,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,46.857601404190056,0.0,cohort_stage,latency_p50_ms,299616918568900.0,300.0,2.0,495.0,300.0,0.0,0.0,0.0,0.0,195.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,189665755791300.0,858993459200.0,1609538994176.0,53.47105208784342,160.834820009768,0.009220093488693237,34.795056097209454,145.9473380818963,461.59561444073915,9.231912288814783,1.4901951873937822e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,512,16,0.06125
apc_like,16.0,50,0.2959600846779643,50914.60528731956,165442.8152710407,165442.8152710407,165442.81527104072,42838.716670585054,108817.16061852497,119046.35373876909,0.03953637598523886,0.039536375985242955,0.039536375985242955,1575998.363517014,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,3308198559744000.0,1.875,1646592.0,6545408.0,0.808527593472,661.6397119488,0.04294967296,1.0299331575808,13.270422447456259,439804651110400.0,439804651110400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,8796093.022208,0.0,cohort_stage,latency_p50_ms,439804651110400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,52.68839281052351,158.55873469263315,0.010421499609947205,1.139570027589798,131.39760121703148,420.5552749335766,8.411105498671532,5.083995630086344e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,512,16,0.06125
pat_like_traffic_only,16.0,50,0.2609387605370793,44889.81685271483,165443.0152710407,165443.0152710407,190182.0850882349,32415.711891554365,108128.20764390324,118403.23726994975,0.03953637598523886,0.03953745211298667,0.03953836881441404,1542410.4051394733,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,3066443440586649.0,1.8723612040976945,1646592.0,6545408.0,0.808527593472,613.2886881173299,0.04294967296,1.0299331575808,12.303401970826856,407094180184050.0,439804651110400.0,0.07437500000003183,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,10.933440327644346,0.0,cohort_stage,latency_p50_ms,407094180184050.0,70.0,2.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13280835323600074,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,53.608981892466545,157.43909496814013,0.01233816146850586,162.29266300797462,299.92601182311773,600.4000725224614,12.008001450449228,7.341717710495369e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,512,16,0.06125
waferagent_adaptive,16.0,50,0.2959600846779643,50914.60528731956,165442.8152710407,165442.8152710407,165442.81527104072,42838.716670585054,108817.16061852497,119046.35373876909,0.03953637598523886,0.039536375985242955,0.039536375985242955,1575998.363517014,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,3308198559744000.0,1.875,1646592.0,6545408.0,0.808527593472,661.6397119488,0.04294967296,1.0299331575808,13.270422447456259,439804651110400.0,439804651110400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,8796093.022208,0.0,cohort_stage,latency_p50_ms,439804651110400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,54.42803353071213,159.51456502079964,0.011074356734752655,1.1497046798467636,226.11535526812077,522.0457566902041,10.440915133804083,6.310890634143889e-05,1.0,0.0,0.0,0.0,1.0,apc_like,64,8192,2048,512,16,0.06125
waferagent_latency_safe,16.0,50,0.0453405438895005,7800.024446398549,831929.7607167303,1045882.9422031204,1093936.8370923984,12.67812994187716,12.67812994187716,12.67812994187716,0.039512509232924875,0.03951250923292843,0.03951250923293892,2172507.3765857727,2096195.6833766338,0.981226533166458,784.0,0.0,0.0,1070520598528.0,190779226062848.0,1.4162215706028354,1646592.0,6545408.0,0.808527593472,38.1558452125696,9.55784842182355,1.2850542149631998,0.9961455088565672,299149626127095.0,439804651110400.0,0.31981250000013683,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,47.01379340887069,0.0,cohort_stage,latency_p50_ms,299149626127095.0,301.0,2.0,494.0,301.0,0.0,0.0,0.0,0.0,193.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,190297974977271.0,858993459200.0,1606317768704.0,53.45616675913334,161.6413351148367,0.009533017873764038,33.977833576500416,143.69035605341196,456.4276896417141,9.128553792834282,1.1261916140256916e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,512,16,0.06125
apc_like,2.0,50,0.9989865453835244,22505.168894400038,22059.641917040237,22059.641917040237,22059.641917040237,12.662641804476152,12.662641804476152,18.14282241609113,0.02398246822654926,0.02398246822654948,0.02398246822654948,22022.44521024,0.0,0.98989898989899,98.0,0.0,0.0,106300440576.0,55056112025600.0,1.0,212992.0,811008.0,0.124017180672,11.01122240512,0.00536870912,0.1279900254208,0.22537196640665602,109951162777600.0,109951162777600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2199023.255552,0.0,cohort_stage,latency_p50_ms,109951162777600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5515.373445120012,0.0,107374182400.0,159987531776.0,8.696961216628551,24.145941250026226,0.008172355592250824,0.131865032017231,13.930249027907848,109.78985298424959,2.195797059684992,9.95391071143735e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,2,0.49
pat_like_traffic_only,2.0,50,0.9989825535030042,22505.07896531568,22059.841917040234,22059.841917040238,22059.84191704024,12.86264180447597,12.86264180447688,18.34282241609148,0.02398246822654926,0.02398246822654948,0.02398246822654948,22022.44521024,0.0,0.98989898989899,98.0,0.0,0.0,106300440576.0,55056112025600.0,1.0,212992.0,811008.0,0.124017180672,11.01122240512,0.00536870912,0.1279900254208,0.22537196640665602,109951162777600.0,109951162777600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2199023.255552,0.0,cohort_stage,latency_p50_ms,109951162777600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5515.373445120012,0.0,107374182400.0,159987531776.0,8.955770172178745,24.1480628028512,0.008756294846534729,1.5771714970469475,15.822799876332283,112.3148612678051,2.246297225356102,0.00010182743982498526,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,2,0.49
waferagent_adaptive,2.0,50,0.9989865453835244,22505.168894400038,22059.641917040237,22059.641917040237,22059.641917040237,12.662641804476152,12.662641804476152,18.14282241609113,0.02398246822654926,0.02398246822654948,0.02398246822654948,22022.44521024,0.0,0.98989898989899,98.0,0.0,0.0,106300440576.0,55056112025600.0,1.0,212992.0,811008.0,0.124017180672,11.01122240512,0.00536870912,0.1279900254208,0.22537196640665602,109951162777600.0,109951162777600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2199023.255552,0.0,cohort_stage,latency_p50_ms,109951162777600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5515.373445120012,0.0,107374182400.0,159987531776.0,9.036346338689327,24.488341063261032,0.007825903594493866,0.14804303646087646,14.154969714581966,112.14934475719929,2.2429868951439857,0.00010167830029060279,1.0,0.0,0.0,0.0,1.0,apc_like,64,8192,2048,1024,2,0.49
waferagent_latency_safe,2.0,50,1.7839125602818728,40187.98215803003,37.19736753500365,37.19736753500365,42.677211171887315,12.66262183996787,12.662621839968779,12.662632021867337,0.023972808597022777,0.023972808597022777,0.023977735008081452,0.0,0.0,0.98989898989899,98.0,0.0,0.0,108447924224.0,0.0,1.0,212992.0,811008.0,0.124017180672,0.0,3.1032427203779003,0.1305670057984,0.06715653813696601,64156503480710.0,109951162777600.0,0.4165000000001783,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,7.653408229351043,0.0,cohort_stage,latency_p50_ms,64156503480710.0,49.0,2.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5515.373445120012,61957480225158.0,107374182400.0,163208757248.0,9.092086926102638,25.090391747653484,0.00832974910736084,1.6980795189738274,15.590755268931389,117.52235982567072,2.3504471965134144,0.06282558137825449,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,2,0.49
apc_like,16.0,50,1.9562942582460057,44071.39704976601,22059.641917040233,22059.641917040237,22059.641917040237,12.662641804475697,12.662641804475754,18.14282241609093,0.02398246822654948,0.02398246822654948,0.02398246822654948,22022.445210240003,0.0,0.98989898989899,98.0,0.0,0.0,106300440576.0,55056112025600.0,1.0,212992.0,811008.0,0.124017180672,11.01122240512,0.00536870912,0.1279900254208,0.22537196640665602,109951162777600.0,109951162777600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2199023.255552,0.0,cohort_stage,latency_p50_ms,109951162777600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5515.373445120012,0.0,107374182400.0,159987531776.0,8.757133036851883,24.2384672164917,0.00719074159860611,0.12988783419132233,13.799157924950123,110.47857720404863,2.2095715440809727,0.00010016352724085527,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,2,0.49
pat_like_traffic_only,16.0,50,1.8662154704941758,42042.10211929279,22059.841917040234,22059.841917040238,23742.09249369106,12.862641804475743,12.862641804475743,18.364477305907332,0.02398246822654948,0.02398246822654948,0.02398279085094757,21648.611252796003,0.0,0.98989898989899,98.0,0.0,0.0,106300440576.0,54121527141990.0,1.0,212992.0,811008.0,0.124017180672,10.824305428398,0.00536870912,0.1279900254208,0.22163362687221602,108081993010380.0,109951162777600.0,0.01700000000000723,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,0.312384009361267,0.0,cohort_stage,latency_p50_ms,108081993010380.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11959570263718433,0.0,0.0,0.0,0.0,5515.373445120012,0.0,107374182400.0,159987531776.0,8.993816561996937,24.056260474026203,0.007913447916507721,1.956028863787651,16.179390251636505,114.53831102699041,2.2907662205398083,0.000105633397336331,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,2,0.49
waferagent_adaptive,16.0,50,1.9562942582460057,44071.39704976601,22059.641917040233,22059.641917040237,22059.641917040237,12.662641804475697,12.662641804475754,18.14282241609093,0.02398246822654948,0.02398246822654948,0.02398246822654948,22022.445210240003,0.0,0.98989898989899,98.0,0.0,0.0,106300440576.0,55056112025600.0,1.0,212992.0,811008.0,0.124017180672,11.01122240512,0.00536870912,0.1279900254208,0.22537196640665602,109951162777600.0,109951162777600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2199023.255552,0.0,cohort_stage,latency_p50_ms,109951162777600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5515.373445120012,0.0,107374182400.0,159987531776.0,8.838701993227005,24.521159939467907,0.008532777428627014,0.1322748139500618,13.85030522942543,111.90306954085827,2.2380613908171654,0.00010145501904490789,1.0,0.0,0.0,0.0,1.0,apc_like,64,8192,2048,1024,2,0.49
waferagent_latency_safe,16.0,50,14.13994100774397,318544.5910224561,37.197367535003025,37.197367535003195,42.677211171887095,12.66262183996787,12.66262183996787,12.662632021866877,0.023972808597022555,0.023972808597022666,0.023977735008081397,0.0,0.0,0.98989898989899,98.0,0.0,0.0,108447924224.0,0.0,1.0,212992.0,811008.0,0.124017180672,0.0,3.1032427203779003,0.1305670057984,0.06715653813696601,64156503480710.0,109951162777600.0,0.4165000000001783,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,7.653408229351043,0.0,cohort_stage,latency_p50_ms,64156503480710.0,49.0,2.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5515.373445120012,61957480225158.0,107374182400.0,163208757248.0,8.990947157144547,25.371364317834377,0.008017756044864655,1.7113592475652695,15.53508173674345,117.35828313976526,2.3471656627953053,0.06273786859578552,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,2,0.49
apc_like,2.0,50,0.1395225705305982,25145.315751306527,330373.87486040016,330373.8748604002,330373.8748604002,234615.8289229989,275869.07879797026,281946.749764074,0.02398246822656347,0.02398246822656347,0.02398246822656347,3808353.738907733,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,6606733443072000.0,1.875,1646592.0,6545408.0,0.969588867072,1321.3466886144,0.04294967296,1.0299331575808,26.467783206240256,879609302220800.0,879609302220800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,17592186.044416,0.0,cohort_stage,latency_p50_ms,879609302220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,52.75429226458073,158.93603675067425,0.009377487003803253,1.1530118063092232,132.84755125641823,423.01893047988415,8.460378609597683,2.5608497685153295e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,16,0.06125
pat_like_traffic_only,2.0,50,0.12778187893661447,23029.361349472405,330374.0748604002,330374.07486040023,379851.9929632083,235317.69315375586,277553.4012396368,283243.90519034915,0.02398246822656347,0.02398246822656347,0.023982711001422366,3828018.6058846917,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,6597222667491678.0,1.857203537470101,1646592.0,6545408.0,0.969588867072,1319.4445334983357,0.04294967296,1.0299331575808,26.42974010391897,868394283617480.0,879609302220800.0,0.01275000000000548,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1.8743040561676023,0.0,cohort_stage,latency_p50_ms,868394283617480.0,12.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0854674726082673,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,52.98612825572491,158.9176906272769,0.010486692190170288,87.75064628571272,317.42147356271744,614.1769140958786,12.283538281917572,3.695929088189916e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,16,0.06125
waferagent_adaptive,2.0,50,0.1395225705305982,25145.315751306527,330373.87486040016,330373.8748604002,330373.8748604002,234615.8289229989,275869.07879797026,281946.749764074,0.02398246822656347,0.02398246822656347,0.02398246822656347,3808353.738907733,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,6606733443072000.0,1.875,1646592.0,6545408.0,0.969588867072,1321.3466886144,0.04294967296,1.0299331575808,26.467783206240256,879609302220800.0,879609302220800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,17592186.044416,0.0,cohort_stage,latency_p50_ms,879609302220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,53.539469838142395,160.1349702104926,0.010401010513305664,1.1440292000770569,131.9501819089055,429.49861101806164,8.589972220361233,2.6000761180014413e-05,1.0,0.0,0.0,0.0,1.0,apc_like,64,8192,2048,1024,16,0.06125
waferagent_latency_safe,2.0,50,0.022478614544575764,4051.1858276816224,1432037.8316948689,1984778.0016900802,2186030.5184228215,12.66262183996787,12.662621839968779,12.662621839968779,0.02397522350439374,0.02397522350440626,0.02397522350442941,4381474.499540943,4228196.992379484,0.981226533166458,784.0,0.0,0.0,1072668082176.0,383193760923648.0,1.4224228515707094,1646592.0,6545408.0,0.969588867072,76.63875218472961,19.00952525209,1.2876311953408,1.9581099499846482,599233837137800.0,879609302220800.0,0.3187500000001364,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,46.857601404190056,0.0,cohort_stage,latency_p50_ms,599233837137800.0,300.0,2.0,495.0,300.0,0.0,0.0,0.0,0.0,195.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,379331511582600.0,858993459200.0,1609538994176.0,52.39678081125021,160.6845883652568,0.009519979357719421,34.90393701940775,146.56498841941357,457.4101762846112,9.148203525692225,6.3327220132414184e-06,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,16,0.06125
apc_like,16.0,50,0.1497576501279739,26989.922736663968,330373.87486040016,330373.8748604002,330373.8748604002,197698.89353015713,284104.1849848776,284656.7712145053,0.02398246822656347,0.02398246822656347,0.02398246822656347,3728188.2906332407,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,6606733443072000.0,1.875,1646592.0,6545408.0,0.969588867072,1321.3466886144,0.04294967296,1.0299331575808,26.467783206240256,879609302220800.0,879609302220800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,17592186.044416,0.0,cohort_stage,latency_p50_ms,879609302220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,52.706314250826836,158.49496237933636,0.010873191058635712,1.16620771586895,132.78223667293787,422.5055295974016,8.450110591948032,2.5577417692360316e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,16,0.06125
pat_like_traffic_only,16.0,50,0.13113518878979877,23633.708264452693,330374.0748604002,330374.07486040023,379852.1558748788,197839.9767513018,284047.1682557705,284630.58937135804,0.02398246822656347,0.023982794883769643,0.023983073147308253,3716405.8505678233,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,6123223204757298.0,1.872357039547608,1646592.0,6545408.0,0.969588867072,1224.6446409514597,0.04294967296,1.0299331575808,24.53374225298145,814188360368100.0,879609302220800.0,0.07437500000003183,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,10.933440327644346,0.0,cohort_stage,latency_p50_ms,814188360368100.0,70.0,2.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13280835323600074,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,53.06781828403473,157.85453841090202,0.010167248547077179,162.78446186333895,394.53297667205334,696.0895648226142,13.921791296452284,4.210169549685143e-05,0.0,0.0,0.0,0.0,0.0,,64,8192,2048,1024,16,0.06125
waferagent_adaptive,16.0,50,0.1497576501279739,26989.922736663968,330373.87486040016,330373.8748604002,330373.8748604002,197698.89353015713,284104.1849848776,284656.7712145053,0.02398246822656347,0.02398246822656347,0.02398246822656347,3728188.2906332407,0.0,0.981226533166458,784.0,0.0,0.0,857919717376.0,6606733443072000.0,1.875,1646592.0,6545408.0,0.969588867072,1321.3466886144,0.04294967296,1.0299331575808,26.467783206240256,879609302220800.0,879609302220800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,17592186.044416,0.0,cohort_stage,latency_p50_ms,879609302220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44512.96346111924,0.0,858993459200.0,1287416446976.0,53.04202251136303,161.41434013843536,0.012079253792762756,1.155027188360691,132.39536713808775,428.31203155219555,8.566240631043911,2.5928928655946494e-05,1.0,0.0,0.0,0.0,1.0,apc_like,64,8192,2048,1024,16,0.06125
