workflow,frontier_status,opportunity_taxonomy,consolidated_speedup_exponent,mode_switch_overhead,worker_count,criticality_threshold,flowmorph_latency,best_static_latency,best_static_oracle_latency,regret,winner,best_static_scheduler,best_static_oracle_scheduler,mode_switch_count,fixed_worker_pool_latency,always_parallel_latency,always_consolidated_latency,static_split_resource_latency
parallel_chains,frontier_positive,frontier_only,0.8,0.0,4,0.8,19.837749388885243,19.643878049474857,19.643878049474857,0.00986930070132308,static_split_resource,static_split_resource,static_split_resource,2,24.798000000000002,24.798000000000002,24.992139583994003,19.643878049474857
trading,frontier_positive,frontier_only,0.8,0.0,4,0.8,64.1515971956159,60.95334843024307,60.95334843024307,0.052470435960265904,static_split_resource,static_split_resource,static_split_resource,2,73.536,73.536,74.50007639619298,60.95334843024307
software_dev,frontier_positive,frontier_only,0.8,0.0,4,0.8,25.42682215200877,28.270241161844364,28.270241161844364,-0.10057993469377557,frontier_aware_morphing,static_split_resource,static_split_resource,3,35.22,35.22,31.26310092994218,28.270241161844364
mapreduce,frontier_positive,frontier_only,0.8,0.0,4,1.5,10.935172587465216,13.22872655945365,13.22872655945365,-0.17337677679560093,frontier_aware_morphing,always_consolidated,always_consolidated,1,15.878,15.878,13.22872655945365,26.65717258746522
debate,frontier_positive,frontier_and_phase,0.8,0.0,4,1.5,25.959618633923434,31.85,31.85,-0.18494133017508851,frontier_aware_morphing,fixed_worker_pool,fixed_worker_pool,3,31.85,31.85,32.37544609872373,69.19361863392345
reflection,frontier_positive,frontier_only,0.8,0.0,4,1.5,11.979971888521302,11.603092813381444,11.603092813381444,0.032480915321578374,always_consolidated,always_consolidated,always_consolidated,2,21.938,21.938,11.603092813381444,18.137971888521303
iterative,weak,weak,0.8,0.0,4,1.5,91.688,30.245760330736278,30.245760330736278,2.031433133020797,always_consolidated,always_consolidated,always_consolidated,0,91.688,91.688,30.245760330736278,30.245760330736278
parallel_chains,frontier_positive,frontier_only,0.8,0.0,4,1.5,19.837749388885243,24.798000000000002,24.798000000000002,-0.20002623643498507,frontier_aware_morphing,fixed_worker_pool,fixed_worker_pool,2,24.798000000000002,24.798000000000002,24.992139583994003,53.40574938888524
trading,frontier_positive,frontier_only,0.8,0.0,4,1.5,64.1515971956159,73.536,73.536,-0.12761644370626757,frontier_aware_morphing,fixed_worker_pool,fixed_worker_pool,2,73.536,73.536,74.50007639619298,114.46671073483341
software_dev,frontier_positive,frontier_only,0.8,0.0,4,1.5,25.42682215200877,31.26310092994218,31.26310092994218,-0.1866826579683183,frontier_aware_morphing,always_consolidated,always_consolidated,3,35.22,35.22,31.26310092994218,49.42530370173719
mapreduce,frontier_positive,frontier_only,0.8,0.0,4,2.0,10.935172587465216,13.22872655945365,13.22872655945365,-0.17337677679560093,frontier_aware_morphing,always_consolidated,always_consolidated,1,15.878,15.878,13.22872655945365,26.65717258746522
debate,frontier_positive,frontier_and_phase,0.8,0.0,4,2.0,25.959618633923434,31.85,31.85,-0.18494133017508851,frontier_aware_morphing,fixed_worker_pool,fixed_worker_pool,3,31.85,31.85,32.37544609872373,69.19361863392345
reflection,frontier_positive,frontier_only,0.8,0.0,4,2.0,11.979971888521302,11.603092813381444,11.603092813381444,0.032480915321578374,always_consolidated,always_consolidated,always_consolidated,2,21.938,21.938,11.603092813381444,18.137971888521303
iterative,weak,weak,0.8,0.0,4,2.0,91.688,30.245760330736278,30.245760330736278,2.031433133020797,always_consolidated,always_consolidated,always_consolidated,0,91.688,91.688,30.245760330736278,30.245760330736278
parallel_chains,frontier_positive,frontier_only,0.8,0.0,4,2.0,19.837749388885243,24.798000000000002,24.798000000000002,-0.20002623643498507,frontier_aware_morphing,fixed_worker_pool,fixed_worker_pool,2,24.798000000000002,24.798000000000002,24.992139583994003,53.40574938888524
trading,frontier_positive,frontier_only,0.8,0.0,4,2.0,64.1515971956159,73.536,73.536,-0.12761644370626757,frontier_aware_morphing,fixed_worker_pool,fixed_worker_pool,2,73.536,73.536,74.50007639619298,196.51559719561595
software_dev,frontier_positive,frontier_only,0.8,0.0,4,2.0,25.42682215200877,31.26310092994218,31.26310092994218,-0.1866826579683183,frontier_aware_morphing,always_consolidated,always_consolidated,3,35.22,35.22,31.26310092994218,64.37282215200877
mapreduce,frontier_positive,frontier_only,0.8,0.0,8,0.8,9.899490674322585,7.597908218774997,7.597908218774997,0.3029231716514036,always_consolidated,always_consolidated,always_consolidated,1,15.878,15.878,7.597908218774997,10.599172587465217
debate,frontier_positive,frontier_and_phase,0.8,0.0,8,0.8,24.7253935774533,18.594810837949563,18.594810837949563,0.3296932027397679,always_consolidated,always_consolidated,always_consolidated,3,31.85,31.85,18.594810837949563,25.495618633923435
reflection,frontier_positive,frontier_only,0.8,0.0,8,0.8,9.893443522293063,6.664226813804592,6.664226813804592,0.4845598444817816,always_consolidated,always_consolidated,always_consolidated,2,21.938,21.938,6.664226813804592,11.623971888521304
iterative,weak,weak,0.8,0.0,8,0.8,91.688,17.37162756877567,17.37162756877567,4.278031643091579,always_consolidated,always_consolidated,always_consolidated,0,91.688,91.688,17.37162756877567,30.245760330736278
parallel_chains,frontier_positive,frontier_only,0.8,0.0,8,0.8,18.798416753163746,14.354214813995096,14.354214813995096,0.3096095465170017,always_consolidated,always_consolidated,always_consolidated,2,24.798000000000002,24.798000000000002,14.354214813995096,19.62174938888524
trading,frontier_positive,frontier_only,0.8,0.0,8,0.8,35.51726184967646,39.11961090741729,39.11961090741729,-0.09208550325989584,frontier_aware_morphing,static_split_resource,static_split_resource,2,46.86800000000001,46.86800000000001,42.78905760173016,39.11961090741729
software_dev,frontier_positive,frontier_only,0.8,0.0,8,0.8,23.37483523787287,17.955936305165427,17.955936305165427,0.30178871436231236,always_consolidated,always_consolidated,always_consolidated,3,35.22,35.22,17.955936305165427,25.09082215200877
mapreduce,frontier_positive,frontier_only,0.8,0.0,8,1.5,9.899490674322585,7.597908218774997,7.597908218774997,0.3029231716514036,always_consolidated,always_consolidated,always_consolidated,1,15.878,15.878,7.597908218774997,10.599172587465217
debate,frontier_positive,frontier_and_phase,0.8,0.0,8,1.5,24.7253935774533,18.594810837949563,18.594810837949563,0.3296932027397679,always_consolidated,always_consolidated,always_consolidated,3,31.85,31.85,18.594810837949563,25.495618633923435
reflection,frontier_positive,frontier_only,0.8,0.0,8,1.5,9.893443522293063,6.664226813804592,6.664226813804592,0.4845598444817816,always_consolidated,always_consolidated,always_consolidated,2,21.938,21.938,6.664226813804592,11.623971888521304
iterative,weak,weak,0.8,0.0,8,1.5,91.688,17.37162756877567,17.37162756877567,4.278031643091579,always_consolidated,always_consolidated,always_consolidated,0,91.688,91.688,17.37162756877567,30.245760330736278
parallel_chains,frontier_positive,frontier_only,0.8,0.0,8,1.5,18.798416753163746,14.354214813995096,14.354214813995096,0.3096095465170017,always_consolidated,always_consolidated,always_consolidated,2,24.798000000000002,24.798000000000002,14.354214813995096,19.62174938888524
trading,frontier_positive,frontier_only,0.8,0.0,8,1.5,35.51726184967646,42.78905760173016,42.78905760173016,-0.1699452186990832,frontier_aware_morphing,always_consolidated,always_consolidated,2,46.86800000000001,46.86800000000001,42.78905760173016,49.076710734833426
software_dev,frontier_positive,frontier_only,0.8,0.0,8,1.5,23.37483523787287,17.955936305165427,17.955936305165427,0.30178871436231236,always_consolidated,always_consolidated,always_consolidated,3,35.22,35.22,17.955936305165427,25.09082215200877
mapreduce,frontier_positive,frontier_only,0.8,0.0,8,2.0,9.899490674322585,7.597908218774997,7.597908218774997,0.3029231716514036,always_consolidated,always_consolidated,always_consolidated,1,15.878,15.878,7.597908218774997,10.599172587465217
debate,frontier_positive,frontier_and_phase,0.8,0.0,8,2.0,24.7253935774533,18.594810837949563,18.594810837949563,0.3296932027397679,always_consolidated,always_consolidated,always_consolidated,3,31.85,31.85,18.594810837949563,25.495618633923435
reflection,frontier_positive,frontier_only,0.8,0.0,8,2.0,9.893443522293063,6.664226813804592,6.664226813804592,0.4845598444817816,always_consolidated,always_consolidated,always_consolidated,2,21.938,21.938,6.664226813804592,11.623971888521304
iterative,weak,weak,0.8,0.0,8,2.0,91.688,17.37162756877567,17.37162756877567,4.278031643091579,always_consolidated,always_consolidated,always_consolidated,0,91.688,91.688,17.37162756877567,30.245760330736278
parallel_chains,frontier_positive,frontier_only,0.8,0.0,8,2.0,18.798416753163746,14.354214813995096,14.354214813995096,0.3096095465170017,always_consolidated,always_consolidated,always_consolidated,2,24.798000000000002,24.798000000000002,14.354214813995096,19.62174938888524
trading,frontier_positive,frontier_only,0.8,0.0,8,2.0,35.51726184967646,42.78905760173016,42.78905760173016,-0.1699452186990832,frontier_aware_morphing,always_consolidated,always_consolidated,2,46.86800000000001,46.86800000000001,42.78905760173016,57.39159719561591
software_dev,frontier_positive,frontier_only,0.8,0.0,8,2.0,23.37483523787287,17.955936305165427,17.955936305165427,0.30178871436231236,always_consolidated,always_consolidated,always_consolidated,3,35.22,35.22,17.955936305165427,25.09082215200877
mapreduce,frontier_positive,frontier_only,0.8,0.0,16,0.8,9.304647619359026,4.363852336162646,4.363852336162646,1.132209548488313,always_consolidated,always_consolidated,always_consolidated,1,15.878,15.878,4.363852336162646,10.599172587465217
debate,frontier_positive,frontier_and_phase,0.8,0.0,16,0.8,24.01651743142162,10.679914310516851,10.679914310516851,1.248755629787384,always_consolidated,always_consolidated,always_consolidated,3,31.85,31.85,10.679914310516851,25.495618633923435
reflection,frontier_positive,frontier_only,0.8,0.0,16,0.8,8.69504767132255,3.8275931891722337,3.8275931891722337,1.2716749773512284,always_consolidated,always_consolidated,always_consolidated,2,21.938,21.938,3.8275931891722337,11.623971888521304
iterative,weak,weak,0.8,0.0,16,0.8,91.688,9.97738000593688,9.97738000593688,8.189586839976279,always_consolidated,always_consolidated,always_consolidated,0,91.688,91.688,9.97738000593688,30.245760330736278
parallel_chains,frontier_positive,frontier_only,0.8,0.0,16,0.8,18.201476908689738,8.24433147205512,8.24433147205512,1.2077565622373667,always_consolidated,always_consolidated,always_consolidated,2,24.798000000000002,24.798000000000002,8.24433147205512,19.62174938888524
trading,frontier_positive,frontier_only,0.8,0.0,16,0.8,21.465898761049864,24.57586003949041,24.57586003949041,-0.12654536905089864,frontier_aware_morphing,always_consolidated,always_consolidated,2,33.946,33.946,24.57586003949041,25.98354096036074
software_dev,frontier_positive,frontier_only,0.8,0.0,16,0.8,22.196278241501197,10.312977248087535,10.312977248087535,1.1522667710352348,always_consolidated,always_consolidated,always_consolidated,3,35.22,35.22,10.312977248087535,25.09082215200877
mapreduce,frontier_positive,frontier_only,0.8,0.0,16,1.5,9.304647619359026,4.363852336162646,4.363852336162646,1.132209548488313,always_consolidated,always_consolidated,always_consolidated,1,15.878,15.878,4.363852336162646,10.599172587465217
debate,frontier_positive,frontier_and_phase,0.8,0.0,16,1.5,24.01651743142162,10.679914310516851,10.679914310516851,1.248755629787384,always_consolidated,always_consolidated,always_consolidated,3,31.85,31.85,10.679914310516851,25.495618633923435
reflection,frontier_positive,frontier_only,0.8,0.0,16,1.5,8.69504767132255,3.8275931891722337,3.8275931891722337,1.2716749773512284,always_consolidated,always_consolidated,always_consolidated,2,21.938,21.938,3.8275931891722337,11.623971888521304
iterative,weak,weak,0.8,0.0,16,1.5,91.688,9.97738000593688,9.97738000593688,8.189586839976279,always_consolidated,always_consolidated,always_consolidated,0,91.688,91.688,9.97738000593688,30.245760330736278
parallel_chains,frontier_positive,frontier_only,0.8,0.0,16,1.5,18.201476908689738,8.24433147205512,8.24433147205512,1.2077565622373667,always_consolidated,always_consolidated,always_consolidated,2,24.798000000000002,24.798000000000002,8.24433147205512,19.62174938888524
trading,frontier_positive,frontier_only,0.8,0.0,16,1.5,21.465898761049864,24.57586003949041,24.57586003949041,-0.12654536905089864,frontier_aware_morphing,always_consolidated,always_consolidated,2,33.946,33.946,24.57586003949041,30.963597195615904
software_dev,frontier_positive,frontier_only,0.8,0.0,16,1.5,22.196278241501197,10.312977248087535,10.312977248087535,1.1522667710352348,always_consolidated,always_consolidated,always_consolidated,3,35.22,35.22,10.312977248087535,25.09082215200877
mapreduce,frontier_positive,frontier_only,0.8,0.0,16,2.0,9.304647619359026,4.363852336162646,4.363852336162646,1.132209548488313,always_consolidated,always_consolidated,always_consolidated,1,15.878,15.878,4.363852336162646,10.599172587465217
debate,frontier_positive,frontier_and_phase,0.8,0.0,16,2.0,24.01651743142162,10.679914310516851,10.679914310516851,1.248755629787384,always_consolidated,always_consolidated,always_consolidated,3,31.85,31.85,10.679914310516851,25.495618633923435
reflection,frontier_positive,frontier_only,0.8,0.0,16,2.0,8.69504767132255,3.8275931891722337,3.8275931891722337,1.2716749773512284,always_consolidated,always_consolidated,always_consolidated,2,21.938,21.938,3.8275931891722337,11.623971888521304
iterative,weak,weak,0.8,0.0,16,2.0,91.688,9.97738000593688,9.97738000593688,8.189586839976279,always_consolidated,always_consolidated,always_consolidated,0,91.688,91.688,9.97738000593688,30.245760330736278
parallel_chains,frontier_positive,frontier_only,0.8,0.0,16,2.0,18.201476908689738,8.24433147205512,8.24433147205512,1.2077565622373667,always_consolidated,always_consolidated,always_consolidated,2,24.798000000000002,24.798000000000002,8.24433147205512,19.62174938888524
trading,frontier_positive,frontier_only,0.8,0.0,16,2.0,21.465898761049864,24.57586003949041,24.57586003949041,-0.12654536905089864,frontier_aware_morphing,always_consolidated,always_consolidated,2,33.946,33.946,24.57586003949041,30.963597195615904
software_dev,frontier_positive,frontier_only,0.8,0.0,16,2.0,22.196278241501197,10.312977248087535,10.312977248087535,1.1522667710352348,always_consolidated,always_consolidated,always_consolidated,3,35.22,35.22,10.312977248087535,25.09082215200877
mapreduce,frontier_positive,frontier_only,0.8,0.5,4,0.8,11.435172587465216,11.034951159610786,11.034951159610786,0.03626852734240327,static_split_resource,static_split_resource,static_split_resource,1,15.878,15.878,13.22872655945365,11.034951159610786
debate,frontier_positive,frontier_and_phase,0.8,0.5,4,0.8,27.459618633923434,26.42154591076765,26.42154591076765,0.039288871539221004,static_split_resource,static_split_resource,static_split_resource,3,31.85,31.85,32.37544609872373,26.42154591076765
reflection,frontier_positive,frontier_only,0.8,0.5,4,0.8,12.979971888521302,11.603092813381444,11.603092813381444,0.11866483335821898,always_consolidated,always_consolidated,always_consolidated,2,21.938,21.938,11.603092813381444,12.123971888521304
iterative,weak,weak,0.8,0.5,4,0.8,91.688,30.245760330736278,30.245760330736278,2.031433133020797,always_consolidated,always_consolidated,always_consolidated,0,91.688,91.688,30.245760330736278,30.245760330736278
parallel_chains,frontier_positive,frontier_only,0.8,0.5,4,0.8,20.337749388885243,20.87565416178918,20.87565416178918,-0.02576708584723142,frontier_aware_morphing,static_split_resource,static_split_resource,2,24.798000000000002,24.798000000000002,24.992139583994003,20.87565416178918
trading,frontier_positive,frontier_only,0.8,0.5,4,0.8,65.1515971956159,65.24779095738617,65.24779095738617,-0.0014742838088279697,frontier_aware_morphing,static_split_resource,static_split_resource,2,73.536,73.536,74.50007639619298,65.24779095738617
software_dev,frontier_positive,frontier_only,0.8,0.5,4,0.8,26.42682215200877,31.26310092994218,31.26310092994218,-0.15469606769882094,frontier_aware_morphing,always_consolidated,always_consolidated,3,35.22,35.22,31.26310092994218,31.897119896120703
mapreduce,frontier_positive,frontier_only,0.8,0.5,4,1.5,11.435172587465216,13.22872655945365,13.22872655945365,-0.13558024379200018,frontier_aware_morphing,always_consolidated,always_consolidated,1,15.878,15.878,13.22872655945365,27.65717258746522
debate,frontier_positive,frontier_and_phase,0.8,0.5,4,1.5,27.459618633923434,31.85,31.85,-0.13784556879361276,frontier_aware_morphing,fixed_worker_pool,fixed_worker_pool,3,31.85,31.85,32.37544609872373,71.69361863392345
reflection,frontier_positive,frontier_only,0.8,0.5,4,1.5,12.979971888521302,11.603092813381444,11.603092813381444,0.11866483335821898,always_consolidated,always_consolidated,always_consolidated,2,21.938,21.938,11.603092813381444,19.637971888521303
