wave_id,baseline,scheduler,seed_state_id,operator_ids,region_ids,start_time,end_time,batch_size,materialization_bytes,movement_byte_hop,max_link_load_delta,benefit,wait_penalty,mesh,region_memory_capacity,shared_state_size,branch_width
1,wafer_request_centric,wafer_request_centric,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",2.2220149827199998,4.4440299654399995,8,6400,42824704,3215360,8.0,0.0,8x8,67108864,1000,8
2,wafer_request_centric,wafer_request_centric,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",4.4440299654399995,6.344043055359999,8,15332,36767744,2738176,8.0,0.0,8x8,67108864,1000,8
3,wafer_request_centric,wafer_request_centric,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",6.344043055359999,8.11805571008,8,14104,35375104,2594816,8.0,0.0,8x8,67108864,1000,8
4,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",8.11805571008,17.18606296832,1,14648,18106368,2586624,1.0,0.0,8x8,67108864,1000,8
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",0.0,2.2220149827199998,8,32268,42824704,3215360,146368.0,0.0,8x8,67108864,1000,8
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3""]",2.2220149827199998,4.44401498272,8,32268,0,0,144746.22388013825,17.776119861759998,8x8,67108864,1000,8
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3""]",4.44401498272,6.34401498272,8,28132,0,0,144728.44788013824,35.55211986176,8x8,67108864,1000,8
3,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3"", ""R_4_3""]",6.34401498272,8.11801498272,8,26904,0,0,144713.24788013825,50.75211986176,8x8,67108864,1000,8
4,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",8.11801498272,17.18602224096,1,18036,18106368,2586624,0.0,4.0,8x8,67108864,1000,8
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,5.74000160455625,2,14580,14580,0,2.0,0.0,8x8,67108864,4000,1
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0""]","[""R_0_0""]",5.74000160455625,9.84400320509,1,1708,1708,0,1.0,0.0,8x8,67108864,4000,1
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0""]","[""R_0_0""]",9.84400320509,15.188004806398752,1,4188,4188,0,1.0,0.0,8x8,67108864,4000,1
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",15.188004806398752,20.95200640666125,1,840,840,0,1.0,0.0,8x8,67108864,4000,1
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0""]","[""R_0_0""]",0.0,5.74000160355625,1,11380,11380,0,1.0,0.0,8x8,67108864,4000,1
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0""]","[""R_0_0""]",5.74000160355625,11.480003204556251,1,3200,3200,0,1.0,0.0,8x8,67108864,4000,1
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0""]","[""R_0_0""]",11.480003204556251,15.58400480509,1,1708,1708,0,1.0,0.0,8x8,67108864,4000,1
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0""]","[""R_0_0""]",15.58400480509,20.92800640639875,1,4188,4188,0,1.0,0.0,8x8,67108864,4000,1
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",20.92800640639875,26.69200800666125,1,840,840,0,1.0,0.0,8x8,67108864,4000,1
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,5.74,2,14580,0,0,2.0,0.0,8x8,67108864,4000,1
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0""]","[""R_0_0""]",5.74,9.844000000000001,1,1708,0,0,1.0,0.0,8x8,67108864,4000,1
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0""]","[""R_0_0""]",9.844000000000001,15.188000000000002,1,4188,0,0,1.0,0.0,8x8,67108864,4000,1
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",15.188000000000002,20.952,1,840,0,0,1.0,0.0,8x8,67108864,4000,1
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,5.74,2,16360,0,0,13121.0,0.0,8x8,67108864,4000,1
1,WaferStateFlow,WaferStateFlow,,"[""O_trader_0""]","[""R_0_0""]",5.74,9.844000000000001,1,1708,0,0,0.0,0.0,8x8,67108864,4000,1
2,WaferStateFlow,WaferStateFlow,,"[""O_risk_0""]","[""R_0_0""]",9.844000000000001,15.188000000000002,1,4188,0,0,0.0,0.0,8x8,67108864,4000,1
3,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",15.188000000000002,20.952,1,1828,0,0,0.0,4.0,8x8,67108864,4000,1
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_7"", ""R_0_0"", ""R_0_7""]",0.0,5.7400016090675,4,29016,29016,0,4.0,0.0,8x8,67108864,4000,2
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_7""]",5.7400016090675,9.938003210193749,2,3604,3604,0,2.0,0.0,8x8,67108864,4000,2
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_7""]",9.938003210193749,15.286004812813749,2,8384,8384,0,2.0,0.0,8x8,67108864,4000,2
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",15.286004812813749,22.178006413781247,1,3096,3096,0,1.0,0.0,8x8,67108864,4000,2
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0"", ""O_analyst_1""]","[""R_0_0"", ""R_0_7""]",0.0,5.7400016040675,2,13016,13016,0,2.0,0.0,8x8,67108864,4000,2
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_7""]",5.7400016040675,11.4800032050675,2,3200,3200,0,2.0,0.0,8x8,67108864,4000,2
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_7""]",11.4800032050675,15.678004806193751,2,3604,3604,0,2.0,0.0,8x8,67108864,4000,2
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_7""]",15.678004806193751,21.026006407813753,2,5184,5184,0,2.0,0.0,8x8,67108864,4000,2
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",21.026006407813753,27.918008008470004,1,2100,2100,0,1.0,0.0,8x8,67108864,4000,2
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_7"", ""R_0_0"", ""R_0_7""]",0.0,5.74001425344,4,29016,40491008,5826560,4.0,0.0,8x8,67108864,4000,2
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_7""]",5.74001425344,9.93802045408,2,3604,14722048,2123776,2.0,0.0,8x8,67108864,4000,2
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_7""]",9.93802045408,15.28602798592,2,8384,18981888,2712576,2.0,0.0,8x8,67108864,4000,2
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",15.28602798592,22.17803236608,1,3096,8896512,2965504,1.0,0.0,8x8,67108864,4000,2
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_7"", ""R_0_0"", ""R_0_7""]",0.0,5.74000708544,4,19632,17553408,2549760,44002.0,0.0,8x8,67108864,4000,2
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_7""]",5.74000708544,9.938009702079999,2,3604,3253248,485376,42389.51998582912,11.48001417088,8x8,67108864,4000,2
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_7""]",9.938009702079999,15.286011857919998,2,5184,1778688,254976,42381.12398059584,19.876019404159997,8x8,67108864,4000,2
3,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",15.286011857919998,22.17801393408,1,4084,1523712,507904,0.0,4.0,8x8,67108864,4000,2
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",0.0,5.82200162808375,8,89868,89868,0,8.0,0.0,8x8,67108864,4000,8
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",5.82200162808375,11.64400323608375,8,25600,25600,0,8.0,0.0,8x8,67108864,4000,8
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",11.64400323608375,15.944004840875,8,15332,15332,0,8.0,0.0,8x8,67108864,4000,8
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",15.944004840875,21.3180064512825,8,33304,33304,0,8.0,0.0,8x8,67108864,4000,8
4,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",21.3180064512825,33.98600805586,1,14648,14648,0,1.0,0.0,8x8,67108864,4000,8
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",0.0,5.82200160708375,8,22668,22668,0,8.0,0.0,8x8,67108864,4000,8
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",5.82200160708375,11.644003208083749,8,3200,3200,0,8.0,0.0,8x8,67108864,4000,8
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",11.644003208083749,15.944004812874999,8,15332,15332,0,8.0,0.0,8x8,67108864,4000,8
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",15.944004812874999,21.3180064162825,8,10904,10904,0,8.0,0.0,8x8,67108864,4000,8
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",21.3180064162825,33.986008018761254,1,7932,7932,0,1.0,0.0,8x8,67108864,4000,8
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",0.0,5.82203859872,8,89868,118395904,8744960,8.0,0.0,8x8,67108864,4000,8
1,wafer_request_centric,wafer_request_centric,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",5.82203859872,11.64407719744,8,25600,118395904,8744960,8.0,0.0,8x8,67108864,4000,8
2,wafer_request_centric,wafer_request_centric,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",11.64407719744,15.94410603136,8,15332,87148544,6424576,8.0,0.0,8x8,67108864,4000,8
3,wafer_request_centric,wafer_request_centric,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",15.94410603136,21.31814230208,8,33304,110946304,8124416,8.0,0.0,8x8,67108864,4000,8
4,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",21.31814230208,33.98615359232,1,14648,31008768,4429824,1.0,0.0,8x8,67108864,4000,8
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",0.0,5.82200711072,8,22668,17634304,1372160,585448.0,0.0,8x8,67108864,4000,8
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",5.82200711072,11.64401422144,8,16268,17634304,1372160,578997.4239431142,46.57605688576,8x8,67108864,4000,8
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",11.64401422144,15.94402206336,8,15332,19974144,1509376,578950.8478862285,93.15211377152,8x8,67108864,4000,8
3,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",15.94402206336,21.31802684608,8,10904,10184704,751616,578916.4478234932,127.55217650688,8x8,67108864,4000,8
4,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",21.31802684608,33.98603276032,1,15636,13805568,1972224,0.0,4.0,8x8,67108864,4000,8
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,15.340001612556252,2,40180,40180,0,2.0,0.0,8x8,67108864,12000,1
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0""]","[""R_0_0""]",15.340001612556252,25.844003213090005,1,1708,1708,0,1.0,0.0,8x8,67108864,12000,1
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0""]","[""R_0_0""]",25.844003213090005,40.788004816398754,1,10588,10588,0,1.0,0.0,8x8,67108864,12000,1
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",40.788004816398754,56.15200641666125,1,840,840,0,1.0,0.0,8x8,67108864,12000,1
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0""]","[""R_0_0""]",0.0,15.340001609556252,1,30580,30580,0,1.0,0.0,8x8,67108864,12000,1
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0""]","[""R_0_0""]",15.340001609556252,30.68000321255625,1,9600,9600,0,1.0,0.0,8x8,67108864,12000,1
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0""]","[""R_0_0""]",30.68000321255625,41.18400481309,1,1708,1708,0,1.0,0.0,8x8,67108864,12000,1
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0""]","[""R_0_0""]",41.18400481309,56.12800641639875,1,10588,10588,0,1.0,0.0,8x8,67108864,12000,1
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",56.12800641639875,71.49200801666125,1,840,840,0,1.0,0.0,8x8,67108864,12000,1
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,15.340000000000002,2,40180,0,0,2.0,0.0,8x8,67108864,12000,1
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0""]","[""R_0_0""]",15.340000000000002,25.844,1,1708,0,0,1.0,0.0,8x8,67108864,12000,1
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0""]","[""R_0_0""]",25.844,40.788000000000004,1,10588,0,0,1.0,0.0,8x8,67108864,12000,1
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",40.788000000000004,56.152,1,840,0,0,1.0,0.0,8x8,67108864,12000,1
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,15.340000000000002,2,41960,0,0,39361.0,0.0,8x8,67108864,12000,1
1,WaferStateFlow,WaferStateFlow,,"[""O_trader_0""]","[""R_0_0""]",15.340000000000002,25.844,1,1708,0,0,0.0,0.0,8x8,67108864,12000,1
2,WaferStateFlow,WaferStateFlow,,"[""O_risk_0""]","[""R_0_0""]",25.844,40.788000000000004,1,10588,0,0,0.0,0.0,8x8,67108864,12000,1
3,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",40.788000000000004,56.152,1,1828,0,0,0.0,4.0,8x8,67108864,12000,1
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_7"", ""R_0_0"", ""R_0_7""]",0.0,15.3400016250675,4,80216,80216,0,4.0,0.0,8x8,67108864,12000,2
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_7""]",15.3400016250675,25.93800322619375,2,3604,3604,0,2.0,0.0,8x8,67108864,12000,2
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_7""]",25.93800322619375,40.886004832813754,2,21184,21184,0,2.0,0.0,8x8,67108864,12000,2
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",40.886004832813754,57.37800643378125,1,3096,3096,0,1.0,0.0,8x8,67108864,12000,2
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0"", ""O_analyst_1""]","[""R_0_0"", ""R_0_7""]",0.0,15.340001610067501,2,32216,32216,0,2.0,0.0,8x8,67108864,12000,2
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_7""]",15.340001610067501,30.6800032130675,2,9600,9600,0,2.0,0.0,8x8,67108864,12000,2
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_7""]",30.6800032130675,41.27800481419375,2,3604,3604,0,2.0,0.0,8x8,67108864,12000,2
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_7""]",41.27800481419375,56.22600641781375,2,11584,11584,0,2.0,0.0,8x8,67108864,12000,2
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",56.22600641781375,72.71800801847,1,2100,2100,0,1.0,0.0,8x8,67108864,12000,2
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_7"", ""R_0_0"", ""R_0_7""]",0.0,15.34003575744,4,80216,109303808,15656960,4.0,0.0,8x8,67108864,12000,2
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_7""]",15.34003575744,25.938049126080003,2,3604,37659648,5400576,2.0,0.0,8x8,67108864,12000,2
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_7""]",25.938049126080003,40.88606740992,2,21184,53388288,7627776,2.0,0.0,8x8,67108864,12000,2
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",40.88606740992,57.378076398080005,1,3096,23642112,7880704,1.0,0.0,8x8,67108864,12000,2
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_7"", ""R_0_0"", ""R_0_7""]",0.0,15.34003575744,4,45232,109303808,15656960,132002.0,0.0,8x8,67108864,12000,2
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1""]","[""R_0_3"", ""R_0_3""]",15.34003575744,25.93803575744,2,3604,0,0,127170.31992848511,30.68007151488,8x8,67108864,12000,2
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1""]","[""R_0_3"", ""R_0_3""]",25.93803575744,40.88603575744,2,11584,0,0,127149.12392848512,51.87607151488,8x8,67108864,12000,2
3,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",40.88603575744,57.3780447456,1,4084,23642112,7880704,0.0,4.0,8x8,67108864,12000,2
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",0.0,15.42200167608375,8,243468,243468,0,8.0,0.0,8x8,67108864,12000,8
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",15.42200167608375,30.84400330008375,8,76800,76800,0,8.0,0.0,8x8,67108864,12000,8
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_7"", ""R_7_0"", ""R_7_7"", ""R_4_4"", ""R_0_4"", ""R_4_0"", ""R_7_4""]",30.84400330008375,41.544004904874996,8,15332,15332,0,8.0,0.0,8x8,67108864,12000,8
