baseline,wave_id,time,operator_id,state_id,region_id,policy_before,policy_after,dynamic_hotness_before,dynamic_hotness_after,materialization_bytes,movement_byte_hop,cache_hit
helium_like_operator_schedule,7,70.56802240694313,O_refine_7,S_global_context,R_0_0,replicate,replicate,1939.2375756981864,2053.6394242038214,0,0,True
helium_like_operator_schedule,7,70.56802240694313,O_refine_7,S_chunk_7,R_0_0,inline,inline,954.448425,1080.92147625,3096,3096,False
helium_like_operator_schedule,7,70.56802240694313,O_refine_7,S_running_summary_6,R_0_0,inline,inline,233.0629875,263.945941875,756,756,False
kvflow_like_future_eviction,0,0.0,O_refine_0,S_task,R_0_0,replicate,replicate,2055.1800389256546,1802.7670253016754,5336,5336,False
kvflow_like_future_eviction,0,0.0,O_refine_0,S_rubric,R_0_0,replicate,replicate,2053.6394242038214,1801.415625732484,5332,5332,False
kvflow_like_future_eviction,0,0.0,O_refine_0,S_global_context,R_0_0,replicate,replicate,2053.6394242038214,1801.415625732484,5332,5332,False
kvflow_like_future_eviction,0,0.0,O_refine_0,S_chunk_0,R_0_0,inline,inline,731.1294375,786.7341343749999,3560,3560,False
kvflow_like_future_eviction,1,9.83000320305625,O_refine_1,S_task,R_0_0,replicate,replicate,1802.7670253016754,1685.388566446089,0,0,True
kvflow_like_future_eviction,1,9.83000320305625,O_refine_1,S_rubric,R_0_0,replicate,replicate,1801.415625732484,1684.1251567261147,0,0,True
kvflow_like_future_eviction,1,9.83000320305625,O_refine_1,S_global_context,R_0_0,replicate,replicate,1801.415625732484,1684.1251567261147,0,0,True
kvflow_like_future_eviction,1,9.83000320305625,O_refine_1,S_chunk_1,R_0_0,inline,inline,716.588998125,771.0878487812499,3172,3172,False
kvflow_like_future_eviction,1,9.83000320305625,O_refine_1,S_running_summary_0,R_0_0,inline,inline,187.95776999999998,202.25255049999998,832,832,False
