job_id,workload,node_id,input_tokens,output_tokens,shared_prefix_token_len,private_prefix_token_len,shared_prefix_ratio
swe_like_job_18,swe_like,swe_like_job_18_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_19,swe_like,swe_like_job_19_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_19,swe_like,swe_like_job_19_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_19,swe_like,swe_like_job_19_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_19,swe_like,swe_like_job_19_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_19,swe_like,swe_like_job_19_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_19,swe_like,swe_like_job_19_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_19,swe_like,swe_like_job_19_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_19,swe_like,swe_like_job_19_final_patch_summary,2049,64,1536,513,0.7496339677891655
rag_like_job_0,rag_like,rag_like_job_0_retriever,64,128,32,32,0.5
rag_like_job_0,rag_like,rag_like_job_0_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_0,rag_like,rag_like_job_0_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_0,rag_like,rag_like_job_0_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_0,rag_like,rag_like_job_0_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_0,rag_like,rag_like_job_0_critic,2560,128,1280,1280,0.5
rag_like_job_0,rag_like,rag_like_job_0_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_1,rag_like,rag_like_job_1_retriever,64,128,32,32,0.5
rag_like_job_1,rag_like,rag_like_job_1_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_1,rag_like,rag_like_job_1_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_1,rag_like,rag_like_job_1_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_1,rag_like,rag_like_job_1_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_1,rag_like,rag_like_job_1_critic,2560,128,1280,1280,0.5
rag_like_job_1,rag_like,rag_like_job_1_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_2,rag_like,rag_like_job_2_retriever,64,128,32,32,0.5
rag_like_job_2,rag_like,rag_like_job_2_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_2,rag_like,rag_like_job_2_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_2,rag_like,rag_like_job_2_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_2,rag_like,rag_like_job_2_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_2,rag_like,rag_like_job_2_critic,2560,128,1280,1280,0.5
rag_like_job_2,rag_like,rag_like_job_2_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_3,rag_like,rag_like_job_3_retriever,64,128,32,32,0.5
rag_like_job_3,rag_like,rag_like_job_3_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_3,rag_like,rag_like_job_3_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_3,rag_like,rag_like_job_3_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_3,rag_like,rag_like_job_3_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_3,rag_like,rag_like_job_3_critic,2560,128,1280,1280,0.5
rag_like_job_3,rag_like,rag_like_job_3_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_4,rag_like,rag_like_job_4_retriever,64,128,32,32,0.5
rag_like_job_4,rag_like,rag_like_job_4_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_4,rag_like,rag_like_job_4_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_4,rag_like,rag_like_job_4_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_4,rag_like,rag_like_job_4_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_4,rag_like,rag_like_job_4_critic,2560,128,1280,1280,0.5
rag_like_job_4,rag_like,rag_like_job_4_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_5,rag_like,rag_like_job_5_retriever,64,128,32,32,0.5
rag_like_job_5,rag_like,rag_like_job_5_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_5,rag_like,rag_like_job_5_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_5,rag_like,rag_like_job_5_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_5,rag_like,rag_like_job_5_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_5,rag_like,rag_like_job_5_critic,2560,128,1280,1280,0.5
rag_like_job_5,rag_like,rag_like_job_5_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_6,rag_like,rag_like_job_6_retriever,64,128,32,32,0.5
rag_like_job_6,rag_like,rag_like_job_6_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_6,rag_like,rag_like_job_6_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_6,rag_like,rag_like_job_6_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_6,rag_like,rag_like_job_6_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_6,rag_like,rag_like_job_6_critic,2560,128,1280,1280,0.5
rag_like_job_6,rag_like,rag_like_job_6_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_7,rag_like,rag_like_job_7_retriever,64,128,32,32,0.5
rag_like_job_7,rag_like,rag_like_job_7_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_7,rag_like,rag_like_job_7_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_7,rag_like,rag_like_job_7_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_7,rag_like,rag_like_job_7_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_7,rag_like,rag_like_job_7_critic,2560,128,1280,1280,0.5
rag_like_job_7,rag_like,rag_like_job_7_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_8,rag_like,rag_like_job_8_retriever,64,128,32,32,0.5
rag_like_job_8,rag_like,rag_like_job_8_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_8,rag_like,rag_like_job_8_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_8,rag_like,rag_like_job_8_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_8,rag_like,rag_like_job_8_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_8,rag_like,rag_like_job_8_critic,2560,128,1280,1280,0.5
rag_like_job_8,rag_like,rag_like_job_8_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_9,rag_like,rag_like_job_9_retriever,64,128,32,32,0.5
rag_like_job_9,rag_like,rag_like_job_9_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_9,rag_like,rag_like_job_9_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_9,rag_like,rag_like_job_9_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_9,rag_like,rag_like_job_9_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_9,rag_like,rag_like_job_9_critic,2560,128,1280,1280,0.5
rag_like_job_9,rag_like,rag_like_job_9_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_10,rag_like,rag_like_job_10_retriever,64,128,32,32,0.5
rag_like_job_10,rag_like,rag_like_job_10_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_10,rag_like,rag_like_job_10_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_10,rag_like,rag_like_job_10_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_10,rag_like,rag_like_job_10_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_10,rag_like,rag_like_job_10_critic,2560,128,1280,1280,0.5
rag_like_job_10,rag_like,rag_like_job_10_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_11,rag_like,rag_like_job_11_retriever,64,128,32,32,0.5
rag_like_job_11,rag_like,rag_like_job_11_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_11,rag_like,rag_like_job_11_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_11,rag_like,rag_like_job_11_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_11,rag_like,rag_like_job_11_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_11,rag_like,rag_like_job_11_critic,2560,128,1280,1280,0.5
rag_like_job_11,rag_like,rag_like_job_11_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_12,rag_like,rag_like_job_12_retriever,64,128,32,32,0.5
rag_like_job_12,rag_like,rag_like_job_12_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_12,rag_like,rag_like_job_12_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_12,rag_like,rag_like_job_12_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_12,rag_like,rag_like_job_12_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_12,rag_like,rag_like_job_12_critic,2560,128,1280,1280,0.5
rag_like_job_12,rag_like,rag_like_job_12_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_13,rag_like,rag_like_job_13_retriever,64,128,32,32,0.5
rag_like_job_13,rag_like,rag_like_job_13_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_13,rag_like,rag_like_job_13_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_13,rag_like,rag_like_job_13_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_13,rag_like,rag_like_job_13_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_13,rag_like,rag_like_job_13_critic,2560,128,1280,1280,0.5
rag_like_job_13,rag_like,rag_like_job_13_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_14,rag_like,rag_like_job_14_retriever,64,128,32,32,0.5
rag_like_job_14,rag_like,rag_like_job_14_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_14,rag_like,rag_like_job_14_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_14,rag_like,rag_like_job_14_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_14,rag_like,rag_like_job_14_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_14,rag_like,rag_like_job_14_critic,2560,128,1280,1280,0.5
rag_like_job_14,rag_like,rag_like_job_14_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_15,rag_like,rag_like_job_15_retriever,64,128,32,32,0.5
rag_like_job_15,rag_like,rag_like_job_15_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_15,rag_like,rag_like_job_15_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_15,rag_like,rag_like_job_15_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_15,rag_like,rag_like_job_15_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_15,rag_like,rag_like_job_15_critic,2560,128,1280,1280,0.5
rag_like_job_15,rag_like,rag_like_job_15_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_16,rag_like,rag_like_job_16_retriever,64,128,32,32,0.5
rag_like_job_16,rag_like,rag_like_job_16_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_16,rag_like,rag_like_job_16_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_16,rag_like,rag_like_job_16_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_16,rag_like,rag_like_job_16_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_16,rag_like,rag_like_job_16_critic,2560,128,1280,1280,0.5
rag_like_job_16,rag_like,rag_like_job_16_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_17,rag_like,rag_like_job_17_retriever,64,128,32,32,0.5
rag_like_job_17,rag_like,rag_like_job_17_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_17,rag_like,rag_like_job_17_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_17,rag_like,rag_like_job_17_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_17,rag_like,rag_like_job_17_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_17,rag_like,rag_like_job_17_critic,2560,128,1280,1280,0.5
rag_like_job_17,rag_like,rag_like_job_17_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_18,rag_like,rag_like_job_18_retriever,64,128,32,32,0.5
rag_like_job_18,rag_like,rag_like_job_18_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_18,rag_like,rag_like_job_18_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_18,rag_like,rag_like_job_18_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_18,rag_like,rag_like_job_18_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_18,rag_like,rag_like_job_18_critic,2560,128,1280,1280,0.5
rag_like_job_18,rag_like,rag_like_job_18_final,2049,128,1024,1025,0.4997559785261103
rag_like_job_19,rag_like,rag_like_job_19_retriever,64,128,32,32,0.5
rag_like_job_19,rag_like,rag_like_job_19_domain_0,2177,128,1088,1089,0.4997703261368856
rag_like_job_19,rag_like,rag_like_job_19_domain_1,2177,128,1088,1089,0.4997703261368856
rag_like_job_19,rag_like,rag_like_job_19_domain_2,2177,128,1088,1089,0.4997703261368856
rag_like_job_19,rag_like,rag_like_job_19_domain_3,2177,128,1088,1089,0.4997703261368856
rag_like_job_19,rag_like,rag_like_job_19_critic,2560,128,1280,1280,0.5
rag_like_job_19,rag_like,rag_like_job_19_final,2049,128,1024,1025,0.4997559785261103
