baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,adaptive_policy_mix_apc,adaptive_policy_mix_pat,adaptive_policy_mix_waferagent,adaptive_wrong_choice_count,adaptive_non_worse_fraction,adaptive_effective_run_policy,config_id,split,reuse_group_size,shared_prefix_tokens,private_suffix_tokens,decode_tokens,num_agents_per_job,fanin,cross_job_shared_prefix_reuse_rate,intra_job_shared_prefix_reuse_rate
waferagent_no_shared_kv_placement,2.0,20,0.05003130273793655,15270.354096462044,304519.7472889769,375612.3756867071,391228.76441157237,18.15387051520844,18.153870515208837,18.153870515208837,0.0803033344473093,0.08030333444731017,0.08030333444731017,782192.2814641832,714929.0000717033,0.9529780564263323,304.0,0.0,0.0,782092861440.0,67263278612480.0,1.413184602249874,74385.0,5966895.0,0.0540377088,13.452655722495999,3.3718254305279998,1.11587098624,0.8997194924031999,105290783784960.0,154555278950400.0,0.31875,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,27.76703953742981,0.0,cohort_stage,latency_p50_ms,105290783784960.0,120.0,2.0,195.0,120.0,0.0,0.0,0.0,0.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51881.19732179988,66651964047360.0,784544563200.0,1394838732800.0,21.55183255672455,64.19473327696323,0.009222887456417084,7.901093922555447,54.52998820692301,180.94913847744465,9.047456923872232,3.065624278437113e-05,0.0,0.0,0.0,0.0,0.0,,137,test,44,18705,174,197,16,False,1.0,1.0
apc_like,32.0,20,13.35357549963673,229040.52696976918,1067.7017783845818,1067.701778384582,1067.7017783845822,11.13550802122353,11.70688138267815,16.849241635769665,0.17803778321570682,0.17803778321570693,0.17803778321570693,1015.6622259200003,0.0,0.9310344827586207,54.0,0.9666666666666667,0.0,0.0,1015661239200.0,1.333333307182882,247812.0,90248.0,0.099401859072,0.20313224784,0.000611844096,0.0,0.0151572975504,1015661199360.0,1015661199360.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,20313.2239872,0.0,cohort_stage,latency_p50_ms,1015661199360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.7633580800003,11828985856.0,407896064.0,0.0,5.859195254743099,16.96203649044037,0.008977018296718597,0.08028093725442886,8.826077915728092,58.25975723564625,2.9129878617823124,0.002728278551890795,0.0,0.0,0.0,0.0,0.0,,138,test,12,1556,4023,83,2,True,1.0,1.0
apc_like_global_orchestrator,32.0,20,41.488268636557535,711606.7836542348,52.039552464581845,52.61092582603646,57.7532860791279,11.135508021223508,11.13550802122353,11.13550802122353,0.1780377832157067,0.17803778321570693,0.17803778321570693,0.0,0.0,0.9310344827586207,54.0,0.9666666666666667,0.0,0.0,0.0,1.0,247812.0,90248.0,0.099401859072,0.0,0.000611844096,0.0,0.0050006851584,1015661199360.0,1015661199360.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,20313.2239872,0.0,cohort_stage,latency_p50_ms,1015661199360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.7633580800003,11828985856.0,407896064.0,0.0,6.076130084693432,17.877478152513504,0.010479241609573364,0.07451418787240982,8.257526904344559,59.27449930459261,2.9637249652296305,0.056332879885624895,0.0,0.0,0.0,0.0,0.0,,138,test,12,1556,4023,83,2,True,1.0,1.0
pat_like_global_orchestrator,32.0,20,41.317566425955064,708678.8993379812,54.03118446419363,54.623394625687126,60.16377130999868,11.13387023800783,11.154034016329396,11.335508021223504,0.1774582490498762,0.17751284182373328,0.1780313979945269,0.0,0.0,0.9310344827586207,54.0,0.9666666666666667,0.0,0.0,0.0,1.0,247812.0,90248.0,0.099401859072,0.0,0.000611844096,0.0,0.0050006851584,1015661199360.0,1015661199360.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2.5324800610542297,0.0,cohort_stage,latency_p50_ms,1015661199360.0,20.0,2.05,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.12337670540645007,0.0,0.0,0.0,0.0,548.7633580800003,11828985856.0,407896064.0,0.0,6.181654520332813,17.15852040797472,0.010371208190917969,0.7676202803850174,9.421895258128643,61.979496851563454,3.0989748425781727,0.057044524674456844,0.0,0.0,0.0,0.0,0.0,,138,test,12,1556,4023,83,2,True,1.0,1.0
pat_like_traffic_only,32.0,20,16.56173619925318,284066.89928959054,731.1394772641937,741.1406823092141,1024.539230757246,11.13387023800783,11.72540737778402,17.049241635769665,0.1774582490498762,0.17746160969260258,0.17793405694537873,614.475812172,0.0,0.9310344827586207,54.0,0.9666666666666667,0.0,0.0,614475065452.0,1.0550963935486892,247812.0,90248.0,0.099401859072,0.1228950130904,0.000611844096,0.0,0.01114543581292,708423686546.0,1015661199360.0,0.3025000000074828,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2.4058560580015182,0.0,cohort_stage,latency_p50_ms,708423686546.0,19.0,2.1052631578947367,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1052631578947367,0.16298626675136588,0.0,0.0,0.0,0.0,548.7633580800003,11828985856.0,407896064.0,0.0,6.066595204174519,17.161700874567032,0.01025758683681488,0.774565152823925,9.837162680923939,62.50600889325142,3.125300444662571,0.004676760150928126,0.0,0.0,0.0,0.0,0.0,,138,test,12,1556,4023,83,2,True,1.0,1.0
waferagent_adaptive,32.0,20,41.488988831152746,711619.136431932,52.0311844641937,52.60339462568713,57.7532860791279,11.13387023800783,11.134034016329398,11.135508021223506,0.17745824904987642,0.17751620246645944,0.17803778321570657,0.0,0.0,0.9310344827586207,54.0,0.9767441860465116,0.0,0.0,0.0,1.0,247812.0,90248.0,0.099401859072,0.0,0.0384452237718,0.0,0.006892354142189999,756667593516.0,1015661199360.0,0.255000000007089,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2.2792320549488068,0.0,cohort_stage,latency_p50_ms,756667593516.0,18.0,2.0,32.0,18.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,548.7633580800003,768904475436.0,0.0,0.0,6.078147329390049,17.263569869101048,0.00987667590379715,0.760689377784729,9.676865302026272,62.23681103438139,3.1118405517190695,0.059156648993133755,0.0,0.0,1.0,0.0,1.0,per_prefix_mixed,138,test,12,1556,4023,83,2,True,1.0,1.0
waferagent_latency_safe,32.0,20,41.488988831152746,711619.136431932,52.0311844641937,52.60339462568713,57.7532860791279,11.13387023800783,11.134034016329398,11.135508021223506,0.17745824904987642,0.17751620246645944,0.17803778321570657,0.0,0.0,0.9310344827586207,54.0,0.9767441860465116,0.0,0.0,0.0,1.0,247812.0,90248.0,0.099401859072,0.0,0.0384452237718,0.0,0.006892354142189999,756667593516.0,1015661199360.0,0.255000000007089,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2.2792320549488068,0.0,cohort_stage,latency_p50_ms,756667593516.0,18.0,2.0,32.0,18.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,548.7633580800003,768904475436.0,0.0,0.0,6.403330713510513,17.308897338807583,0.009910203516483307,0.7491940632462502,9.316296316683292,62.29739170521498,3.114869585260749,0.05921423146596147,0.0,0.0,0.0,0.0,0.0,,138,test,12,1556,4023,83,2,True,1.0,1.0
waferagent_no_affinity_placement,32.0,20,41.48893376223831,711618.1918899115,52.031824304193776,52.60403446568719,57.753925919127894,11.13387023800783,11.134034016329398,11.135508021223506,0.17745824904987642,0.17751620246645944,0.17803778321570657,0.0006398400000335869,0.00042656000002239125,0.9310344827586207,54.0,0.9767441860465116,0.0,0.0,39840.0,1.3333333333333333,247812.0,90248.0,0.099401859072,7.968e-09,0.0384452237718,0.0,0.00689235454059,756667593516.0,1015661199360.0,0.255000000007089,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2.2792320549488068,0.0,cohort_stage,latency_p50_ms,756667593516.0,18.0,2.0,32.0,18.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,548.7633580800003,768904475436.0,0.0,0.0,6.005994044244289,17.343214713037014,0.010298565030097961,0.7617687806487083,9.727374650537968,62.40470428019762,3.120235214009881,0.05931551155159339,0.0,0.0,0.0,0.0,0.0,,138,test,12,1556,4023,83,2,True,1.0,1.0
waferagent_no_decode_cohort,32.0,20,41.488268636557535,711606.7836542348,52.039552464581845,52.61092582603646,57.7532860791279,11.135508021223508,11.13550802122353,11.13550802122353,0.1780377832157067,0.17803778321570693,0.17803778321570693,0.0,0.0,0.9310344827586207,54.0,0.9836065573770492,0.0,0.0,0.0,1.0,247812.0,90248.0,0.099401859072,0.0,0.051394904064,0.0,0.007539838156799999,1015661199360.0,1015661199360.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,20313.2239872,0.0,cohort_stage,latency_p50_ms,1015661199360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.7633580800003,1027898081280.0,0.0,0.0,5.937486886978149,17.507106997072697,0.01040194183588028,0.08081365376710892,8.645515888929367,59.615159407258034,2.9807579703629017,0.05665663402729487,0.0,0.0,0.0,0.0,0.0,,138,test,12,1556,4023,83,2,True,1.0,1.0
waferagent_no_kv_sharing,32.0,20,40.11523130766865,688056.4473891327,68.53931629770904,68.53931629770904,68.53931629770906,19.2093909322602,19.20939093226022,19.20939093226022,0.17803778321570682,0.17803778321570693,0.17803778321570693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,338060.0,0.0,0.13488881664,0.0,0.002215510016,0.00967835648,0.007339134156800001,1015661199360.0,1015661199360.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,20313.2239872,0.0,cohort_stage,latency_p50_ms,1015661199360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44310200320.0,12097945600.0,5.947662517428398,17.280728556215763,0.010368414223194122,0.08025206625461578,8.480253629386425,59.91931166499853,2.9959655832499266,0.04371163508892586,0.0,0.0,0.0,0.0,0.0,,138,test,12,1556,4023,83,2,True,1.0,1.0
waferagent_no_shared_kv_placement,32.0,20,41.488988831152746,711619.136431932,52.0311844641937,52.60339462568713,57.7532860791279,11.13387023800783,11.134034016329398,11.135508021223506,0.17745824904987642,0.17751620246645944,0.17803778321570657,0.0,0.0,0.9310344827586207,54.0,0.9666666666666667,0.0,0.0,0.0,1.0,247812.0,90248.0,0.099401859072,0.0,0.018131999784600002,0.0,0.00587669294283,756667593516.0,1015661199360.0,0.255000000007089,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2.2792320549488068,0.0,cohort_stage,latency_p50_ms,756667593516.0,18.0,2.0,32.0,18.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,548.7633580800003,362232099628.0,407896064.0,0.0,6.015460938215256,103.28844096511602,0.01057703047990799,0.743241049349308,9.357455186545849,148.49410392343998,7.424705196171999,0.14114498216330693,0.0,0.0,0.0,0.0,0.0,,138,test,12,1556,4023,83,2,True,1.0,1.0
apc_like,16.0,20,0.5951063528357531,93728.06035892543,32747.389381629717,32747.389381629717,32747.38938162972,8.257844573620872,8.2578445736209,12.865860223902086,0.17949615439578487,0.17949615439578503,0.17949615439578614,274158.45946368005,0.0,0.9514415781487102,627.0,0.0,0.0,379624488960.0,274158307737600.0,1.9393935318232882,224615.0,2896305.0,0.09974120448,54.83166154752,0.01901002752,0.324392189952,2.7637402484736,16728824217600.0,16728824217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,334576.484352,0.0,cohort_stage,latency_p50_ms,16728824217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13837.0669878001,0.0,380200550400.0,405490237440.0,56.85162637382746,173.71340095996857,0.009004957973957062,0.979856587946415,157.13264513760805,433.3190945908427,21.665954729542136,0.0006616086087673318,0.0,0.0,0.0,0.0,0.0,,139,test,87,4395,291,44,32,True,1.0,1.0
apc_like_global_orchestrator,16.0,20,0.28956372106132955,45605.70693971728,62759.35309987374,66905.65401989016,68137.40517632698,8.257844573620872,8.2578445736209,8.2578445736209,0.17949615439578304,0.17949615439578556,0.1794961543957861,345623.1529084634,473414.17470900726,0.9514415781487102,627.0,0.0,0.0,379624488960.0,23885008588800.0,3.391305547312326,224615.0,2896305.0,0.09974120448,4.77700171776,0.01901002752,0.324392189952,0.2610072569856,16728824217600.0,16728824217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,334576.484352,0.0,cohort_stage,latency_p50_ms,16728824217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13837.0669878001,0.0,380200550400.0,405490237440.0,57.30393249541521,173.5481796786189,0.00841822475194931,0.8536595851182938,99.19781610369682,370.56714855134487,18.528357427567244,0.0002974263599123548,0.0,0.0,0.0,0.0,0.0,,139,test,87,4395,291,44,32,True,1.0,1.0
pat_like_global_orchestrator,16.0,20,0.28951342151115156,45597.784861163345,62767.35309987374,66915.85401989016,68149.40517632698,8.254748209859656,8.254748209859713,8.254748209859713,0.1776037851706542,0.17769496533905327,0.1777009256711476,345626.3929084634,473547.41470900737,0.9514415781487102,627.0,0.0,0.0,379624488960.0,23885008588800.0,3.391305547312326,224615.0,2896305.0,0.09974120448,4.77700171776,0.01901002752,0.324392189952,0.2610072569856,16728824217600.0,16728824217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,7.873088210821152,0.0,cohort_stage,latency_p50_ms,16728824217600.0,62.0,7.467741935483871,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,7.467741935483871,0.0,0.0,0.0,0.0,0.0,13837.0669878001,0.0,380200550400.0,405490237440.0,57.351456955075264,175.51078461110592,0.008969567716121674,58.006090112030506,158.88340212404728,437.334350310266,21.8667175155133,0.0003509759293472952,0.0,0.0,0.0,0.0,0.0,,139,test,87,4395,291,44,32,True,1.0,1.0
pat_like_traffic_only,16.0,20,0.5573717872832821,87784.94175354236,32749.589381629714,33499.44620552412,35167.546648618154,8.457844573620832,8.457844573620946,13.065860223902096,0.17939967504196014,0.17949615439578492,0.17949615439578584,228714.33504818202,0.0,0.9514415781487102,627.0,0.0,0.0,379624488960.0,228714203282102.0,2.0036195150393126,224615.0,2896305.0,0.09974120448,45.742840656420405,0.01901002752,0.324392189952,2.30929920391862,14423541546901.0,16728824217600.0,0.13780303030942642,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13.548768326640129,0.0,cohort_stage,latency_p50_ms,14423541546901.0,107.0,2.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10115759359646725,0.0,0.0,0.0,0.0,13837.0669878001,0.0,380200550400.0,405490237440.0,58.047955855727196,262.6095348969102,0.011683441698551178,188.43498080968857,348.20104017853737,722.9361170902848,36.14680585451424,0.0012017871928734997,0.0,0.0,0.0,0.0,0.0,,139,test,87,4395,291,44,32,True,1.0,1.0
waferagent_adaptive,16.0,20,0.5951063528357531,93728.06035892543,32747.389381629717,32747.389381629717,32747.38938162972,8.257844573620872,8.2578445736209,12.865860223902086,0.17949615439578487,0.17949615439578503,0.17949615439578614,274158.45946368005,0.0,0.9514415781487102,627.0,0.0,0.0,379624488960.0,274158307737600.0,1.9393935318232882,224615.0,2896305.0,0.09974120448,54.83166154752,0.01901002752,0.324392189952,2.7637402484736,16728824217600.0,16728824217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,334576.484352,0.0,cohort_stage,latency_p50_ms,16728824217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13837.0669878001,0.0,380200550400.0,405490237440.0,58.874135836958885,175.87022576481104,0.011084601283073425,1.016315072774887,165.32707680016756,454.8857342451811,22.744286712259054,0.0006945374010490711,1.0,0.0,0.0,0.0,1.0,per_prefix_mixed,139,test,87,4395,291,44,32,True,1.0,1.0
waferagent_latency_safe,16.0,20,0.2983218400834085,46985.093169456675,60731.61603107375,64877.91695109014,66109.66810752697,8.254748209859656,8.254748209859713,8.254748209859713,0.17849163643481042,0.17849163643481397,0.17849163643481397,324291.8370210881,481875.5914159681,0.9514415781487102,627.0,0.0,0.0,524791971840.0,23073914081280.0,3.3962727216245563,224615.0,2896305.0,0.09974120448,4.614782816256,0.3163268579226,0.44842698670080006,0.27396389326796994,12333705854772.0,16728824217600.0,0.2627272727394673,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,25.831296622753143,0.0,cohort_stage,latency_p50_ms,12333705854772.0,204.0,2.0,446.0,204.0,0.0,0.0,0.0,0.0,242.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13837.0669878001,5946336608052.0,380200550400.0,560533733376.0,59.31478925049305,178.16702369600534,0.009960494935512543,26.840470731258392,230.50218913704157,525.178893469274,26.258944673463702,0.0004351538373108194,0.0,0.0,0.0,0.0,0.0,,139,test,87,4395,291,44,32,True,1.0,1.0
waferagent_no_affinity_placement,16.0,20,0.054252524743469976,8544.664142047033,357290.77038524847,360853.3294880048,366554.09794009425,8.257844573620872,8.2578445736209,12.865860223902086,0.17949615439576444,0.17949615439618735,0.1794961543962541,5478815.580024728,9286961.310094155,0.9514415781487102,627.0,0.0,0.0,759825039360.0,274158307737600.0,1.9393935318232882,224615.0,2896305.0,0.09974120448,54.83166154752,0.01901002752,0.649245229056,2.7799829004287995,16728824217600.0,16728824217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,334576.484352,0.0,cohort_stage,latency_p50_ms,16728824217600.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13837.0669878001,0.0,380200550400.0,811556536320.0,59.4131899997592,178.15351765602827,0.01566018909215927,48.43175318092108,213.37480749934912,498.5074270516634,24.92537135258317,6.970876237446606e-05,0.0,0.0,0.0,0.0,0.0,,139,test,87,4395,291,44,32,True,1.0,1.0
waferagent_no_decode_cohort,16.0,20,0.28956372106132955,45605.70693971728,62759.35309987374,66905.65401989016,68137.40517632698,8.257844573620872,8.2578445736209,8.2578445736209,0.17949615439578304,0.17949615439578556,0.1794961543957861,345623.1529084634,473414.17470900726,0.9514415781487102,627.0,0.0,0.0,759825039360.0,23885008588800.0,3.391305547312326,224615.0,2896305.0,0.09974120448,4.77700171776,0.01901002752,0.649245229056,0.2772499089408,16728824217600.0,16728824217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,334576.484352,0.0,cohort_stage,latency_p50_ms,16728824217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13837.0669878001,0.0,380200550400.0,811556536320.0,150.8096158504486,177.3023921996355,0.010435469448566437,0.9316997602581978,105.30546121299267,475.7707128301263,23.788535641506314,0.0003818653429564977,0.0,0.0,0.0,0.0,0.0,,139,test,87,4395,291,44,32,True,1.0,1.0
waferagent_no_kv_sharing,16.0,20,0.29499211075478127,46460.66745965654,61481.49197129668,66112.2582921142,66866.40250715637,14.409870413837002,14.409870413837098,14.409870413837098,0.17949615439578429,0.17949615439578512,0.179496154395786,330626.1651784254,393117.86822977924,0.0,0.0,0.0,0.0,0.0,23397504634880.0,3.3943371413789794,3120920.0,0.0,1.23861467136,4.679500926976,0.020453261312,0.043784339456,0.2991176599552,16728824217600.0,16728824217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,334576.484352,0.0,cohort_stage,latency_p50_ms,16728824217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409065226240.0,54730424320.0,57.49227199703455,176.64251662790775,0.009337440133094788,0.8492125198245049,98.52521028369665,372.9097116738558,18.64548558369279,0.000303562173669127,0.0,0.0,0.0,0.0,0.0,,139,test,87,4395,291,44,32,True,1.0,1.0
waferagent_no_shared_kv_placement,16.0,20,0.2983218400834085,46985.093169456675,60731.61603107375,64877.91695109014,66109.66810752697,8.254748209859656,8.254748209859713,8.254748209859713,0.17849163643481042,0.17849163643481397,0.17849163643481397,324291.8370210881,481875.5914159681,0.9514415781487102,627.0,0.0,0.0,379624488960.0,23073914081280.0,3.3962727216245563,224615.0,2896305.0,0.09974120448,4.614782816256,0.3163268579226,0.324392189952,0.26776215343053,12333705854772.0,16728824217600.0,0.2627272727394673,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,25.831296622753143,0.0,cohort_stage,latency_p50_ms,12333705854772.0,204.0,2.0,446.0,204.0,0.0,0.0,0.0,0.0,242.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13837.0669878001,5946336608052.0,380200550400.0,405490237440.0,57.8917246311903,174.5703313499689,0.009113922715187073,26.74160711467266,129.11245971918106,417.784608900547,20.88923044502735,0.0003461688540670748,0.0,0.0,0.0,0.0,0.0,,139,test,87,4395,291,44,32,True,1.0,1.0
apc_like,16.0,20,1.1186789221899787,13508.047985443993,17018.18197417867,17018.18197417867,17018.18197417867,0.6459170526766869,0.6459170526767366,8.03848595947668,0.025122317749170696,0.025122317749170696,0.02512231774917071,16963.95296608,0.0,0.9661016949152542,57.0,0.9833333333333333,0.0,0.0,16963952120640.0,1.3333333151111644,51793.0,131747.0,0.043156635648,3.392790424128,0.000878051328,0.0,0.1718412555552,16963951656960.0,16963951656960.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,339279.0331392,0.0,cohort_stage,latency_p50_ms,16963951656960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.78961572,17268342784.0,292683776.0,0.0,5.873034708201885,17.24258065223694,0.008268281817436218,0.08359644562005997,9.051676839590073,59.22292545437813,2.9611462727189064,0.00017399897810540472,0.0,0.0,0.0,0.0,0.0,,140,test,77,2233,182,966,2,True,1.0,1.0
apc_like_global_orchestrator,16.0,20,21.875187732955457,264142.8918754371,54.22900809866826,54.22900809866826,61.62157700546823,0.6459170526766815,0.6459170526767366,0.6459170526767366,0.025122317749171008,0.025122317749171015,0.025122317749171043,0.0,0.0,0.9661016949152542,57.0,0.9833333333333333,0.0,0.0,0.0,1.0,51793.0,131747.0,0.043156635648,0.0,0.000878051328,0.0,0.0022017343488,16963951656960.0,16963951656960.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,339279.0331392,0.0,cohort_stage,latency_p50_ms,16963951656960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.7896157199996,17268342784.0,292683776.0,0.0,5.87595347315073,17.515399493277073,0.008198432624340057,0.07906649261713028,8.754224516451359,59.15732681751251,2.9578663408756256,0.05408883564104811,0.0,0.0,0.0,0.0,0.0,,140,test,77,2233,182,966,2,True,1.0,1.0
pat_like_global_orchestrator,16.0,20,21.827472396184195,263566.72918392415,56.227639711924326,56.23934488027054,63.805556831844676,0.6458969829333157,0.6576021512795309,0.8301530592832393,0.025115155651568393,0.025115155651568435,0.02512095695062652,0.0,0.0,0.9661016949152542,57.0,0.9833333333333333,0.0,0.0,0.0,1.0,51793.0,131747.0,0.043156635648,0.0,0.000878051328,0.0,0.0022017343488,16963951656960.0,16963951656960.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2.5324800610542297,0.0,cohort_stage,latency_p50_ms,16963951656960.0,20.0,2.05,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.051282437232094934,0.0,0.0,0.0,0.0,586.7896157199996,17268342784.0,292683776.0,0.0,5.993230268359184,17.190750688314438,0.007418915629386902,0.6258934736251831,9.482688270509243,61.56430672854185,3.0782153364270926,0.05453638975186153,0.0,0.0,0.0,0.0,0.0,,140,test,77,2233,182,966,2,True,1.0,1.0
